date,location,category,title,price_student,price_guest,price_per_100_g,icons,veg,allergens,co2_portion,co2_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2023-01-13","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Pilzcremesuppe","0.99","1.39","false","vegetarisch","vegetarian","3, La, Sl, GlW","","","0.0","979.0","0.0","0.0"," 0.0 ","0.0 ","0.0 ","0.0 ","0.0","979.0","0.0","0.0"," 0.0 ","0.0 ","0.0 ","0.0 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Spaghetti mit Sojabolognese","2.99","5.49","false","vegan,veganer renner","vegan","11, So, Sl, Sw, GlW","450.0","90.0","2998.1","716.0","12.6","2.2"," 104.2 ","18.4 ","40.2 ","7.1 ","599.6","143.0","2.5","0.4"," 20.8 ","3.7 ","8.0 ","1.4 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Börek mit Spinatfüllung und Bulgur-Gemüsesalat","4.80","7.30","false","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegan","1, 3, 4, So, Sl, GlW","393.0","83.6","4488.8","999.9","43.6","15.9"," 134.0 ","11.3 ","27.8 ","4.9 ","955.1","228.0","9.3","3.4"," 28.5 ","2.4 ","5.9 ","1.1 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Seelachs in der Sesampanade mit Sweet Chili Gemüse Sauce und Reis","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","nonveg","1, 3, Fi, La, Sl, Sf, Se, Sw, GlW","1189.7","182.8","5489.5","999.9","42.4","6.7"," 110.3 ","23.4 ","34.6 ","3.9 ","843.3","201.0","6.5","1.0"," 16.9 ","3.6 ","5.3 ","0.6 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein","nonveg","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Soja-Pflaume mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","nonveg","So, GlW","1242.1","","2855.1","682.0","13.5","2.1"," 88.4 ","25.0 ","45.4 ","8.5 ","2855.1","682.0","13.5","2.1"," 88.4 ","25.0 ","45.4 ","8.5 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Soja-Pflaume mit Mienudeln","1.10","1.60","true","vegan","vegan","So, GlW","288.5","","1884.8","450.0","1.6","0.4"," 88.3 ","25.0 ","14.3 ","7.4 ","1884.8","450.0","1.6","0.4"," 88.3 ","25.0 ","14.3 ","7.4 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","nonveg","1, 3, La, GlW","","","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","BEILAGE","Buntes Gemüse","0.99","1.39","false","vegan","vegan","Nährwerte pro PortionBrennwert: 0.0 kj / 979.0 kcalFett: 0.0 g - davon ges. FS: 0.0 gKohlenhydrate: 0.0 g - davon Zucker: 0.0 gEiweiß: 0.0 gSalz: 0.0 g","","","0.0","979.0","0.0","0.0"," 0.0 ","0.0 ","0.0 ","0.0 ","0.0","979.0","0.0","0.0"," 0.0 ","0.0 ","0.0 ","0.0 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion1296.4 gNährwerte pro PortionBrennwert: 2029.3 kj / 485.0 kcalFett: 30.1 g - davon ges. FS: 6.6 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g589.3 gNährwerte pro 100 gBrennwert: 922.4 kj / 220.0 kcalFett: 13.7 g - davon ges. FS: 3.0 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","1296.4","589.3","2029.3","485.0","30.1","6.6"," 46.2 ","1.1 ","5.5 ","1.1 ","922.4","220.0","13.7","3.0"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","BEILAGE","Reis","0.99","1.39","false","vegan","vegan","CO2 pro Portion226.2 gNährwerte pro PortionBrennwert: 1352.3 kj / 323.0 kcalFett: 8.6 g - davon ges. FS: 4.2 gKohlenhydrate: 55.3 g - davon Zucker: 0.2 gEiweiß: 5.1 gSalz: 1.0 g
CO2 pro 100 g107.7 gNährwerte pro 100 gBrennwert: 644.0 kj / 154.0 kcalFett: 4.1 g - davon ges. FS: 2.0 gKohlenhydrate: 26.3 g - davon Zucker: 0.1 gEiweiß: 2.4 gSalz: 0.5 g","226.2","107.7","1352.3","323.0","8.6","4.2"," 55.3 ","0.2 ","5.1 ","1.0 ","644.0","154.0","4.1","2.0"," 26.3 ","0.1 ","2.4 ","0.5 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","DESSERT","Kokosmilchreis mit Mango","1.19","1.59","false","vegan","vegan","So","1145.5","458.2","1493.1","357.0","16.4","12.5"," 46.0 ","29.2 ","5.6 ","0.4 ","597.3","143.0","6.5","5.0"," 18.4 ","11.7 ","2.2 ","0.2 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Blutorangen-Geschmack","1.19","1.59","false","vegetarisch","vegetarian","La","290.7","232.6","953.5","228.0","12.2","8.1"," 23.8 ","18.5 ","5.2 ","0.2 ","762.8","182.0","9.7","6.5"," 19.0 ","14.8 ","4.2 ","0.1 "
"2023-01-13","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Blumenkohlsuppe","0.99","1.39","false","vegetarisch","vegetarian","La, Sl, GlW","284.9","113.9","719.3","172.0","12.0","6.9"," 10.6 ","4.4 ","4.5 ","0.6 ","287.7","69.0","4.8","2.8"," 4.3 ","1.8 ","1.8 ","0.3 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Vollkornreispfanne mit Zucchini, Paprika und Auberginen","2.99","5.49","false","vegan,veganer renner","vegan","Sl","469.1","102.0","2065.4","493.0","22.2","3.7"," 61.2 ","7.3 ","8.7 ","2.6 ","449.0","107.0","4.8","0.8"," 13.3 ","1.6 ","1.9 ","0.6 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Maultaschen mit Zwiebelsauce und Kartoffelsalat","4.60","7.10","false","rind/schwein","nonveg","3, Ei, Sl, Sf, Sw, GlW","827.2","163.8","2678.9","640.0","28.6","7.8"," 68.9 ","5.2 ","23.0 ","7.2 ","530.5","127.0","5.7","1.5"," 13.6 ","1.0 ","4.6 ","1.4 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Orientalisches Hähnchenragout mit Gemüse-Couscous","4.20","6.70","false","geflügel","nonveg","Sl, GlW","1248.0","211.5","3308.4","790.0","18.4","3.3"," 86.1 ","10.6 ","35.2 ","2.3 ","560.7","134.0","3.1","0.6"," 14.6 ","1.8 ","6.0 ","0.4 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein","nonveg","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","CO2 pro Portion2709.7 gNährwerte pro PortionBrennwert: 3471.3 kj / 829.0 kcalFett: 31.6 g - davon ges. FS: 23.6 gKohlenhydrate: 92.2 g - davon Zucker: 12.7 gEiweiß: 39.1 gSalz: 4.0 g","2709.7","","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 ","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis","1.10","1.60","true","vegan","vegan","CO2 pro Portion1957.7 gNährwerte pro PortionBrennwert: 2979.3 kj / 712.0 kcalFett: 29.7 g - davon ges. FS: 23.0 gKohlenhydrate: 90.8 g - davon Zucker: 12.1 gEiweiß: 16.1 gSalz: 2.5 g","1957.7","","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 ","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","nonveg","1, 3, La, GlW","","","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Broccoli mit Mandeln","0.99","1.39","false","vegan","vegan","NuM","178.3","89.2","595.6","142.0","9.6","4.2"," 4.3 ","4.1 ","6.7 ","1.0 ","297.8","71.0","4.8","2.1"," 2.1 ","2.1 ","3.3 ","0.5 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Gemüse-Couscous","1.19","1.59","false","vegan","vegan","Sl, GlW","107.8","25.1","2114.1","505.0","2.8","0.5"," 72.4 ","2.7 ","14.0 ","0.1 ","491.6","117.0","0.7","0.1"," 16.8 ","0.6 ","3.3 ","0.0 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","vegan","3, Sl, Sf, Sw","83.9","33.5","1111.5","265.0","11.5","1.0"," 33.6 ","2.2 ","4.9 ","0.7 ","444.6","106.0","4.6","0.4"," 13.5 ","0.9 ","1.9 ","0.3 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Heidelbeerjoghurt","0.99","1.39","false","vegetarisch","vegetarian","2, La","387.0","215.0","709.2","169.0","5.4","3.4"," 22.1 ","20.9 ","6.7 ","0.3 ","394.0","94.0","3.0","1.9"," 12.3 ","11.6 ","3.7 ","0.1 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Nuss-Nougat-Pudding","1.19","1.59","false","vegetarisch","vegetarian","La, NuH","372.0","186.0","1014.0","242.0","7.2","4.4"," 38.0 ","30.0 ","5.8 ","0.5 ","507.0","121.0","3.6","2.2"," 19.0 ","15.0 ","2.9 ","0.2 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","DESSERT","Berliner mit Fruchtfüllung","0.66","0.66","false","vegetarisch","vegetarian","Ei, La, GlW","","","1284.0","307.0","12.8","5.4"," 41.6 ","13.6 ","5.2 ","0.6 ","1605.0","383.0","16.0","6.8"," 52.0 ","17.0 ","6.5 ","0.7 "
"2023-01-16","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Pilzcremesuppe","0.99","1.39","false","vegetarisch","vegetarian","3, La, Sl, GlW","237.6","95.1","381.6","91.0","6.2","3.8"," 4.9 ","1.1 ","3.8 ","0.6 ","152.6","36.0","2.5","1.5"," 2.0 ","0.4 ","1.5 ","0.2 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Gnocchi in Spinatsauce mit gerösteten Sonnenblumenkernen","2.99","5.49","false","vegan,veganer renner","vegan","Sl, GlW","391.4","72.8","2964.8","708.0","25.7","2.8"," 15.4 ","1.2 ","21.3 ","4.7 ","551.1","132.0","4.8","0.5"," 2.9 ","0.2 ","4.0 ","0.9 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Penne Bolognese überbacken","5.10","7.60","false","rind","nonveg","La, Sl, GlW","1646.4","410.6","3265.8","780.0","31.2","12.8"," 76.5 ","14.2 ","44.2 ","8.9 ","814.4","195.0","7.8","3.2"," 19.1 ","3.5 ","11.0 ","2.2 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Hokifilet mit Brokkoligemüse, gerösteten Kartoffeln und Senf-Kräuter-Dip","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","nonveg","2, Ei, Fi, La, Sf, GlW","1193.7","241.2","3563.5","851.0","45.9","7.3"," 69.1 ","16.1 ","36.4 ","5.4 ","719.9","172.0","9.3","1.5"," 14.0 ","3.2 ","7.4 ","1.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein","nonveg","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","CO2 pro Portion2709.7 gNährwerte pro PortionBrennwert: 3471.3 kj / 829.0 kcalFett: 31.6 g - davon ges. FS: 23.6 gKohlenhydrate: 92.2 g - davon Zucker: 12.7 gEiweiß: 39.1 gSalz: 4.0 g","2709.7","","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 ","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis","1.10","1.60","true","vegan","vegan","CO2 pro Portion1957.7 gNährwerte pro PortionBrennwert: 2979.3 kj / 712.0 kcalFett: 29.7 g - davon ges. FS: 23.0 gKohlenhydrate: 90.8 g - davon Zucker: 12.1 gEiweiß: 16.1 gSalz: 2.5 g","1957.7","","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 ","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","nonveg","1, 3, La, GlW","","","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Karotten-Erbsen-Gemüse","0.99","1.39","false","vegan","vegan","Sl","115.6","57.8","607.0","145.0","4.4","2.2"," 16.0 ","10.1 ","6.2 ","0.8 ","303.5","72.0","2.2","1.1"," 8.0 ","5.1 ","3.1 ","0.4 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan","vegan","CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Penne","0.99","1.39","false","vegan","vegan","GlW","86.5","41.2","1361.6","325.0","5.4","2.4"," 57.6 ","2.9 ","9.6 ","5.0 ","648.4","155.0","2.6","1.1"," 27.4 ","1.4 ","4.6 ","2.4 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","BEILAGE","Bratkartoffeln","1.19","1.59","false","vegan","vegan","CO2 pro Portion81.5 gNährwerte pro PortionBrennwert: 1061.9 kj / 254.0 kcalFett: 9.5 g - davon ges. FS: 0.8 gKohlenhydrate: 35.4 g - davon Zucker: 2.3 gEiweiß: 4.9 gSalz: 0.5 g
CO2 pro 100 g32.0 gNährwerte pro 100 gBrennwert: 416.4 kj / 99.0 kcalFett: 3.7 g - davon ges. FS: 0.3 gKohlenhydrate: 13.9 g - davon Zucker: 0.9 gEiweiß: 1.9 gSalz: 0.2 g","81.5","32.0","1061.9","254.0","9.5","0.8"," 35.4 ","2.3 ","4.9 ","0.5 ","416.4","99.0","3.7","0.3"," 13.9 ","0.9 ","1.9 ","0.2 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan","vegan","CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Pudding mit Vanille-Geschmack","1.19","1.59","false","vegetarisch","vegetarian","La","476.2","183.1","1007.6","241.0","9.9","6.4"," 29.5 ","27.1 ","8.3 ","0.3 ","387.6","93.0","3.8","2.4"," 11.3 ","10.4 ","3.2 ","0.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","vegetarian","3, La, GlG, GlH, NuM, NuH","649.8","345.7","1061.3","253.0","6.6","2.1"," 35.7 ","19.2 ","11.1 ","0.2 ","564.5","135.0","3.5","1.1"," 19.0 ","10.2 ","5.9 ","0.1 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","DESSERT","Berliner mit Fruchtfüllung","0.66","0.66","false","vegetarisch","vegetarian","Ei, La, GlW","","","1284.0","307.0","12.8","5.4"," 41.6 ","13.6 ","5.2 ","0.6 ","1605.0","383.0","16.0","6.8"," 52.0 ","17.0 ","6.5 ","0.7 "
"2023-01-17","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","vegetarian","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2961.4","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Gemüserahmsuppe","0.99","1.39","false","vegetarisch","vegetarian","La, Sl, GlW","179.4","71.8","573.1","137.0","11.6","6.8"," 5.9 ","2.1 ","1.8 ","0.3 ","229.2","55.0","4.7","2.7"," 2.4 ","0.9 ","0.7 ","0.1 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Indisches Auberginencurry mit Kichererbsenreis","2.99","5.49","false","vegan,veganer renner","vegan","1, GlH","489.8","104.7","2236.6","534.0","10.9","1.2"," 87.5 ","5.7 ","15.7 ","3.1 ","477.9","114.0","2.3","0.3"," 18.7 ","1.2 ","3.4 ","0.7 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Germknödel mit Mohnbutter und Dessertsoße Vanille","3.30","5.80","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","vegetarian","Ei, La, GlW","756.5","237.2","3527.6","843.0","38.1","19.9"," 103.3 ","36.6 ","18.1 ","1.1 ","1105.8","264.0","11.9","6.2"," 32.4 ","11.5 ","5.7 ","0.4 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Penne Bolognese überbacken","5.00","7.50","false","rind","nonveg","La, Sl, GlW","1646.4","410.6","3265.8","780.0","31.2","12.8"," 76.5 ","14.2 ","44.2 ","8.9 ","814.4","195.0","7.8","3.2"," 19.1 ","3.5 ","11.0 ","2.2 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Hähnchen Cordon bleu und Pommes frites","5.20","7.70","false","geflügel","nonveg","3, Ei, La, GlW","2605.4","592.1","3585.2","856.0","50.8","10.8"," 57.5 ","6.7 ","39.9 ","3.5 ","814.8","195.0","11.5","2.5"," 13.1 ","1.5 ","9.1 ","0.8 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein","nonveg","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","410.1","","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 ","6370.4","999.9","60.9","20.0"," 175.7 ","37.2 ","54.4 ","10.1 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel","nonveg","CO2 pro Portion2709.7 gNährwerte pro PortionBrennwert: 3471.3 kj / 829.0 kcalFett: 31.6 g - davon ges. FS: 23.6 gKohlenhydrate: 92.2 g - davon Zucker: 12.7 gEiweiß: 39.1 gSalz: 4.0 g","2709.7","","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 ","3471.3","829.0","31.6","23.6"," 92.2 ","12.7 ","39.1 ","4.0 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Curry mit Duftreis","1.10","1.60","true","vegan","vegan","CO2 pro Portion1957.7 gNährwerte pro PortionBrennwert: 2979.3 kj / 712.0 kcalFett: 29.7 g - davon ges. FS: 23.0 gKohlenhydrate: 90.8 g - davon Zucker: 12.1 gEiweiß: 16.1 gSalz: 2.5 g","1957.7","","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 ","2979.3","712.0","29.7","23.0"," 90.8 ","12.1 ","16.1 ","2.5 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","AKTION","Flammkuchen Elsässer Art","4.95","7.45","false","schwein","nonveg","1, 3, La, GlW","","","3222.2","770.0","39.0","19.2"," 81.1 ","3.0 ","23.7 ","4.7 ","1074.1","257.0","13.0","6.4"," 27.0 ","1.0 ","7.9 ","1.6 "
"2023-01-18","MENSA STUTTGART-VAIHINGEN","BEILAGE","Blattspinat","0.99","1.39","false","vegetarisch","vegetarian","La, GlW","235.0","","739.1","177.0","11.0","6.1"," 9.7 ","1.4 ","7.4 ","1.0 ","739.1","177.0","11.0","6.1"," 9.7 ","1.4 ","7.4 ","1.0 "
